,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
401,7 8 1 0 - 3 - P I N G G I R A N   T A S I K   B I R U,KONSORTIUM SKS BHD.,7810,7810-4/04-2020/01928(L),25 Apr 2019,24 Apr 2020,-,-,-,"7810-3,",SIAP DENGAN: CCC PENUH,7810-3/632/2013(03),22 Mar 2012,21 Mar 2013,"RM 236,000.00","1,660.00mps",RUMAH TERES,2,0,0,"1,660",42,0,"236,000.00","273,634.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7810-3,"(457, '7810-3')"
402,7 8 4 8 - 2 - T A M A N     M A L U R I,GAPADU DEVELOPMENT SDN. BHD.,7848,7848-2/10-2015/1193,20 Oct 2010,19 Oct 2015,03-27766188,CARYNGOH@MALTON.COM.MY,WWW.MALTON.COM.MY,"7848-2,",SIAP DENGAN: CCC PENUH,7848-2/144/2013(01),16 Jan 2012,15 Jan 2013,"RM 526,847.00",0.00mps,PANGSAPURI SERVIS,16,0,0,0,399,17,"526,847.00","1,831,875.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/7848-2,"(458, '7848-2')"
403,7 9 - 2 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-2,",SIAP DENGAN: CFO PENUH,79-2/574/2008(01),16 Mar 2007,07 Jan 2008,"RM 74,950.00",0.00mps,RUMAH BERKEMBAR,2,0,0,0,20,20,"190,000.00","207,500.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/79-2,"(459, '79-2')"
404,7 9 - 2 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-2,",SIAP DENGAN: CFO PENUH,79-2/574/2008(01),16 Mar 2007,07 Jan 2008,"RM 74,950.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,2,2,"878,000.00","1,398,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/79-2,"(459, '79-2')"
405,7 9 - 2 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-2,",SIAP DENGAN: CFO PENUH,79-2/574/2008(01),16 Mar 2007,07 Jan 2008,"RM 74,950.00",0.00mps,RUMAH PANGSA/KONDO,6,0,0,0,48,48,"74,950.00","100,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/79-2,"(459, '79-2')"
406,7 9 - 2 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-2,",SIAP DENGAN: CFO PENUH,79-2/574/2008(01),16 Mar 2007,07 Jan 2008,"RM 74,950.00",0.00mps,RUMAH TERES,3,0,0,0,10,10,"355,500.00","494,800.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/79-2,"(459, '79-2')"
407,7 9 - 2 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-2,",SIAP DENGAN: CFO PENUH,79-2/574/2008(01),16 Mar 2007,07 Jan 2008,"RM 74,950.00",0.00mps,RUMAH SESEBUAH,3,0,0,0,1,1,"350,000.00","350,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/79-2,"(459, '79-2')"
408,7 9 - 2 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-2,",SIAP DENGAN: CFO PENUH,79-2/574/2008(01),16 Mar 2007,07 Jan 2008,"RM 74,950.00",0.00mps,RUMAH TERES,3,0,0,0,22,22,"355,500.00","494,800.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/79-2,"(459, '79-2')"
409,7 9 - 4 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-4,",SIAP DENGAN: CCC PENUH,79-4/08-2016/02263(P),04 Aug 2015,03 Aug 2016,"RM 468,000.00",0.00mps - 153.10mps,RUMAH TERES,2,0,0,0,1,1,"478,000.00","478,000.00",100.00,"[""3.559880, 101.422740""]",,https://teduh.kpkt.gov.my/project-swasta/79-4,"(460, '79-4')"
410,7 9 - 4 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-4,",SIAP DENGAN: CCC PENUH,79-4/08-2016/02263(P),04 Aug 2015,03 Aug 2016,"RM 468,000.00",0.00mps - 153.10mps,RUMAH TERES,2,0,0,153,1,0,"572,000.00","572,000.00",100.00,"[""3.559880, 101.422740""]",,https://teduh.kpkt.gov.my/project-swasta/79-4,"(460, '79-4')"
411,7 9 - 4 - T A M A N   S A L A K   S O U T H,NAM FUAT (MALAYA) COMPANY SDN. BHD.,79,79/09-2024/1531(R),06 Sep 2023,05 Sep 2024,-,-,-,"79-4,",SIAP DENGAN: CCC PENUH,79-4/08-2016/02263(P),04 Aug 2015,03 Aug 2016,"RM 468,000.00",0.00mps - 153.10mps,RUMAH TERES,2,0,0,151,7,0,"468,000.00","468,000.00",100.00,"[""3.559880, 101.422740""]",,https://teduh.kpkt.gov.my/project-swasta/79-4,"(460, '79-4')"
412,8 1 6 4 - 2 - K I A R A M A S   C E N D A N A,KIARAMAS DEVELOPMENT SDN. BHD. (FORMERLY KNOWN AS MASJIARA SDN. BHD.),8164,8164/06-2026/1244(A),17 Jun 2013,16 Jun 2026,03-21640858,online@asiaquest.com.my,www.asiaquest.com.my,"8164-2,",SIAP DENGAN: CFO PENUH,8164-2/757/2007(04),19 Apr 2006,18 Apr 2007,"RM 543,500.00",0.00mps,RUMAH PANGSA/KONDO,28,0,0,0,184,184,"543,500.00","1,703,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8164-2,"(461, '8164-2')"
413,8 1 6 4 - 3 - K I A R A M A S   A Y U R I A,KIARAMAS DEVELOPMENT SDN. BHD. (FORMERLY KNOWN AS MASJIARA SDN. BHD.),8164,8164/06-2026/1244(A),17 Jun 2013,16 Jun 2026,03-21640858,online@asiaquest.com.my,www.asiaquest.com.my,"8164-3,",SIAP DENGAN: CFO PENUH,8164-3/1092/2009(06),02 Jun 2008,01 Jun 2009,"RM 542,100.00",0.00mps,RUMAH PANGSA/KONDO,35,0,0,0,480,480,"542,100.00","2,058,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8164-3,"(462, '8164-3')"
414,8 1 6 4 - 4 - K I A R A M A S   D A N A I,KIARAMAS DEVELOPMENT SDN. BHD. (FORMERLY KNOWN AS MASJIARA SDN. BHD.),8164,8164/06-2026/1244(A),17 Jun 2013,16 Jun 2026,03-21640858,online@asiaquest.com.my,www.asiaquest.com.my,"8164-4,",SIAP DENGAN: CCC PENUH,8164-4/2072/2012(10),12 Oct 2011,11 Oct 2012,"RM 1,300,000.00",0.00mps,RUMAH PANGSA/KONDO,34,0,0,0,274,87,"1,300,000.00","2,200,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8164-4,"(463, '8164-4')"
415,8 2 1 0 - 6 - R E S I D E N C E   8,OCR LAND HOLDINGS SDN. BHD.,8210,8210-6/12-2015/1424,16 Dec 2010,15 Dec 2015,-,-,www.ocr.com.my,"8210-6,",SIAP DENGAN: CCC PENUH,8210-6/06-2014/0503(P),01 Jul 2013,30 Jun 2014,"RM 423,390.00",0.00mps,RUMAH PANGSA/KONDO,23,0,0,0,308,6,"423,390.00","558,690.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8210-6,"(464, '8210-6')"
416,8 2 6 1 - 3 - S R I   P U T R A M A S,MAYLAND DEVELOPMENT SDN. BHD.,8261,8261/03-2027/0981(R),21 Mar 2017,20 Mar 2027,-,-,-,"8261-3,",SIAP DENGAN: CCC PENUH,8261-3/10-2014/01067(P),09 Oct 2013,08 Oct 2014,"RM 383,200.00",0.00mps,RUMAH PANGSA/KONDO,36,0,0,0,654,-558,"383,200.00","1,920,300.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8261-3,"(465, '8261-3')"
417,"8 3 6 3 - 1 - S E N T U L   P E R D A N A ,   B A N D A R   B A R U   S E N T U L , W P K L",KEJURUTERAAN BINTAI KINDENKO SDN. BHD.,8363,8363-1/12-2016/02818(L),31 Dec 2015,30 Dec 2016,-,-,-,"8363-1,",SIAP DENGAN: CCC PENUH,8363-1/12-2016/02818(P),31 Dec 2015,30 Dec 2016,"RM 101,790.00",0.00mps - 111.66mps,RUMAH PANGSA/KONDO,7,0,0,112,196,0,"198,888.00","278,888.00",100.00,"[""3.183127, 101.697328""]",,https://teduh.kpkt.gov.my/project-swasta/8363-1,"(466, '8363-1')"
418,"8 3 6 3 - 1 - S E N T U L   P E R D A N A ,   B A N D A R   B A R U   S E N T U L , W P K L",KEJURUTERAAN BINTAI KINDENKO SDN. BHD.,8363,8363-1/12-2016/02818(L),31 Dec 2015,30 Dec 2016,-,-,-,"8363-1,",SIAP DENGAN: CCC PENUH,8363-1/12-2016/02818(P),31 Dec 2015,30 Dec 2016,"RM 101,790.00",0.00mps - 111.66mps,RUMAH PANGSA/KONDO,26,0,0,0,852,0,"101,790.00","128,138.00",100.00,"[""3.183127, 101.697328""]",,https://teduh.kpkt.gov.my/project-swasta/8363-1,"(466, '8363-1')"
419,"8 3 6 3 - 1 - S E N T U L   P E R D A N A ,   B A N D A R   B A R U   S E N T U L , W P K L",KEJURUTERAAN BINTAI KINDENKO SDN. BHD.,8363,8363-1/12-2016/02818(L),31 Dec 2015,30 Dec 2016,-,-,-,"8363-1,",SIAP DENGAN: CCC PENUH,8363-1/12-2016/02818(P),31 Dec 2015,30 Dec 2016,"RM 101,790.00",0.00mps - 111.66mps,RUMAH PANGSA/KONDO,25,0,0,0,800,0,"127,406.00","179,309.00",100.00,"[""3.183127, 101.697328""]",,https://teduh.kpkt.gov.my/project-swasta/8363-1,"(466, '8363-1')"
420,"8 3 6 3 - 1 - S E N T U L   P E R D A N A ,   B A N D A R   B A R U   S E N T U L , W P K L",KEJURUTERAAN BINTAI KINDENKO SDN. BHD.,8363,8363-1/12-2016/02818(L),31 Dec 2015,30 Dec 2016,-,-,-,"8363-1,",SIAP DENGAN: CCC PENUH,8363-1/12-2016/02818(P),31 Dec 2015,30 Dec 2016,"RM 101,790.00",0.00mps - 111.66mps,RUMAH PANGSA/KONDO,28,0,0,0,504,0,"315,350.00","535,750.00",100.00,"[""3.183127, 101.697328""]",,https://teduh.kpkt.gov.my/project-swasta/8363-1,"(466, '8363-1')"
421,8 4 0 6 - 2 - T H E   L O C U S   @   K L C V,WARISAN TRADISI SDN. BHD.,8406,8406/01-2025/0287(R),26 Jan 2022,25 Jan 2025,-,-,-,"8406-2,",PERMIT TELAH DIBATALKAN,8406-2/01-2022/01097(P),26 Jan 2021,25 Jan 2022,"RM 653,800.00",0.00mps,PANGSAPURI SERVIS,16,0,0,0,160,160,"653,800.00","1,430,800.00",0.00,"[""3.127642, 101.722043""]",,https://teduh.kpkt.gov.my/project-swasta/8406-2,"(467, '8406-2')"
422,8 4 2 1 - 2 - L A M A N   S C E N A R I A   K I A R A,EVERISE TIARA (M) SDN. BHD.,8421,8421/10-2024/0745(R),17 Oct 2016,16 Oct 2024,-,-,-,"8421-2,",SIAP DENGAN: CCC PENUH,8421-2/10-2016/02474(P),17 Oct 2015,16 Oct 2016,"RM 700,000.00","2,567.00mps - 3,719.00mps",RUMAH PANGSA/KONDO,37,0,0,"2,567",937,84,"700,000.00","2,500,000.00",100.00,"[""3.182829, 101.650851""]",,https://teduh.kpkt.gov.my/project-swasta/8421-2,"(468, '8421-2')"
423,8 4 2 1 - 2 - L A M A N   S C E N A R I A   K I A R A,EVERISE TIARA (M) SDN. BHD.,8421,8421/10-2024/0745(R),17 Oct 2016,16 Oct 2024,-,-,-,"8421-2,",SIAP DENGAN: CCC PENUH,8421-2/10-2016/02474(P),17 Oct 2015,16 Oct 2016,"RM 700,000.00","2,567.00mps - 3,719.00mps",RUMAH TERES,3,0,0,"3,719",44,25,"2,500,000.00","3,500,000.00",100.00,"[""3.182829, 101.650851""]",,https://teduh.kpkt.gov.my/project-swasta/8421-2,"(468, '8421-2')"
424,"8 5 9 5 - 3 - 1 9   P E R D A N A ,   C H E R A S",GOLDEN TRANSFORM SDN. BHD.,8595,8595-3/01-2023/01098(L),26 Jan 2022,25 Jan 2023,-,-,-,"8595-3,",SIAP DENGAN: CCC PENUH,8595-3/01-2023/01098(P),26 Jan 2022,25 Jan 2023,"RM 3,200,000.00",483.00mps,RUMAH BERKEMBAR,3,0,0,483,12,10,"3,200,000.00","3,680,000.00",100.00,"[""3.113417, 101.737683""]",,https://teduh.kpkt.gov.my/project-swasta/8595-3,"(469, '8595-3')"
425,8 6 8 3 - 2 - K L   G A T E W A Y,SUEZ DOMAIN SDN. BHD.,8683,8683-3/11-2018/02727(L),09 Nov 2017,08 Nov 2018,-,-,-,"8683-2,",SIAP DENGAN: CCC PENUH,8683-2/09-2017/02541(P),02 Sep 2016,01 Sep 2017,"RM 520,000.00","26,116.00mps",RUMAH PANGSA/KONDO,36,0,0,"26,116",357,19,"520,000.00","2,750,000.00",100.00,"[""3.112753, 101.663290""]",,https://teduh.kpkt.gov.my/project-swasta/8683-2,"(470, '8683-2')"
426,8 6 8 3 - 2 - K L   G A T E W A Y,SUEZ DOMAIN SDN. BHD.,8683,8683-3/11-2018/02727(L),09 Nov 2017,08 Nov 2018,-,-,-,"8683-2,",SIAP DENGAN: CCC PENUH,8683-2/09-2017/02541(P),02 Sep 2016,01 Sep 2017,"RM 520,000.00","26,116.00mps",RUMAH PANGSA/KONDO,36,0,0,"26,116",357,10,"626,250.00","3,588,750.00",100.00,"[""3.112753, 101.663290""]",,https://teduh.kpkt.gov.my/project-swasta/8683-2,"(470, '8683-2')"
427,8 6 8 3 - 3 - K L   G A T E W A Y,SUEZ DOMAIN SDN. BHD.,8683,8683-3/11-2018/02727(L),09 Nov 2017,08 Nov 2018,-,-,-,"8683-3,",SIAP DENGAN: CCC PENUH,8683-3/11-2018/02727(P),09 Nov 2017,08 Nov 2018,"RM 580,500.00","0.00mps - 1,143.00mps",PANGSAPURI SERVIS,31,0,0,"1,143",233,2,"1,524,900.00","9,520,200.00",100.00,"[""3.112753, 101.663290""]",,https://teduh.kpkt.gov.my/project-swasta/8683-3,"(471, '8683-3')"
428,8 6 8 3 - 3 - K L   G A T E W A Y,SUEZ DOMAIN SDN. BHD.,8683,8683-3/11-2018/02727(L),09 Nov 2017,08 Nov 2018,-,-,-,"8683-3,",SIAP DENGAN: CCC PENUH,8683-3/11-2018/02727(P),09 Nov 2017,08 Nov 2018,"RM 580,500.00","0.00mps - 1,143.00mps",RUMAH PANGSA/KONDO,26,0,0,0,66,66,"580,500.00","935,250.00",100.00,"[""3.112753, 101.663290""]",,https://teduh.kpkt.gov.my/project-swasta/8683-3,"(471, '8683-3')"
429,8 6 8 3 - 3 - K L   G A T E W A Y,SUEZ DOMAIN SDN. BHD.,8683,8683-3/11-2018/02727(L),09 Nov 2017,08 Nov 2018,-,-,-,"8683-3,",SIAP DENGAN: CCC PENUH,8683-3/11-2018/02727(P),09 Nov 2017,08 Nov 2018,"RM 580,500.00","0.00mps - 1,143.00mps",PANGSAPURI SERVIS,31,0,0,"1,143",233,22,"1,670,500.00","10,578,000.00",100.00,"[""3.112753, 101.663290""]",,https://teduh.kpkt.gov.my/project-swasta/8683-3,"(471, '8683-3')"
430,8 8 1 8 - 1 - P R I M A   P E L A N G I,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-1,",SIAP DENGAN: CFO PENUH,8818-1/554/2005(03),22 Mar 2004,21 Mar 2005,"RM 122,800.00",0.00mps,RUMAH PANGSA/KONDO,16,0,0,0,388,382,"122,800.00",0.00,100.00,,,https://teduh.kpkt.gov.my/project-swasta/8818-1,"(472, '8818-1')"
431,8 8 1 8 - 1 - P R I M A   P E L A N G I,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-1,",SIAP DENGAN: CFO PENUH,8818-1/554/2005(03),22 Mar 2004,21 Mar 2005,"RM 122,800.00",0.00mps,RUMAH TERES,2,0,0,0,39,37,"369,000.00",0.00,100.00,,,https://teduh.kpkt.gov.my/project-swasta/8818-1,"(472, '8818-1')"
432,8 8 1 8 - 1 - P R I M A   P E L A N G I,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-1,",SIAP DENGAN: CFO PENUH,8818-1/554/2005(03),22 Mar 2004,21 Mar 2005,"RM 122,800.00",0.00mps,RUMAH TERES,2,0,0,0,87,83,"399,888.00",0.00,100.00,,,https://teduh.kpkt.gov.my/project-swasta/8818-1,"(472, '8818-1')"
433,8 8 1 8 - 2 - P R I M A   P E L A N G I   F A S A   1 A,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-2,",SIAP DENGAN: CFO PENUH,8818-2/2293/2006(09),29 Sep 2005,28 Sep 2006,"RM 523,500.00",0.00mps,RUMAH TERES,2.5,0,0,0,16,16,"523,500.00","780,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8818-2,"(473, '8818-2')"
434,8 8 1 8 - 3 - P R I M A   P E L A N G I   F A S A   1 B,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-3,",SIAP DENGAN: CFO PENUH,8818-3/1463/2008(07),16 Jul 2007,15 Jul 2008,"RM 460,000.00",0.00mps,RUMAH TERES,2,0,0,0,44,44,"460,000.00","758,500.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/8818-3,"(474, '8818-3')"
435,8 8 1 8 - 4 - P R I M A   P E L A N G I -   R O S V I L L A,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-4,",SIAP DENGAN: CFO PENUH,8818-4/2122/2009(11),13 Nov 2008,12 Nov 2009,"RM 238,000.00",0.00mps,RUMAH PANGSA/KONDO,15,0,0,0,174,174,"238,000.00","510,000.00",95.00,,,https://teduh.kpkt.gov.my/project-swasta/8818-4,"(475, '8818-4')"
436,"8 8 1 8 - 5 - V I L L A   O R K I D ,   B U K I T   P R I M A   P E L A N G I",HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-5,",SIAP DENGAN: CCC PENUH,8818-5/2207/2012(10),24 Oct 2011,23 Oct 2012,"RM 400,000.00",0.00mps,RUMAH PANGSA/KONDO,26,0,0,0,412,3,"400,000.00","993,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8818-5,"(476, '8818-5')"
437,8 8 1 8 - 6 - R E S I D E N S I   H A R M O N I   2,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-6,",SIAP DENGAN: CCC PENUH,8818-6/01-2019/01212(P),24 Jan 2018,23 Jan 2019,"RM 671,060.00",107.46mps - 173.95mps,RUMAH PANGSA/KONDO,8,0,0,174,48,10,"1,090,760.00","1,112,680.00",100.00,"[""3.178650, 101.644913""]",,https://teduh.kpkt.gov.my/project-swasta/8818-6,"(477, '8818-6')"
438,8 8 1 8 - 6 - R E S I D E N S I   H A R M O N I   2,HARMONY PROPERTY SDN. BHD.,8818,8818/01-2024/0237(R),24 Jan 2019,23 Jan 2024,-,-,www.bremholding.com,"8818-6,",SIAP DENGAN: CCC PENUH,8818-6/01-2019/01212(P),24 Jan 2018,23 Jan 2019,"RM 671,060.00",107.46mps - 173.95mps,RUMAH PANGSA/KONDO,30,0,0,107,550,341,"671,060.00","1,746,360.00",100.00,"[""3.178650, 101.644913""]",,https://teduh.kpkt.gov.my/project-swasta/8818-6,"(477, '8818-6')"
439,8 8 4 3 - 4 - T A M A N   B U L L I O N   M E W A H,TUNGLING DEVELOPMENT SDN. BHD.,8843,8843-5/02-2019/01373(L),07 Feb 2018,06 Feb 2019,-,-,WWW.TUNGLING.COM,"8843-4,",SIAP DENGAN: CFO PENUH,8843-4/2523/2010(12),16 Dec 2009,15 Dec 2010,"RM 557,000.00",0.00mps,RUMAH TERES,2,0,0,0,22,22,"557,000.00","904,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8843-4,"(478, '8843-4')"
440,8 8 9 8 - 2 - T A M A N   M E L A T I   U T A M A,PLATINUM VICTORY SDN BHD.,8898,8898-4/02-2015/146,05 Feb 2010,04 Feb 2015,03-410 88 666,platinumvictory@hotmail.com,-,"8898-2,",SIAP DENGAN: CFO PENUH,8898-2/2118/2007(10),11 Oct 2006,10 Oct 2007,"RM 199,000.00",0.00mps,RUMAH PANGSA/KONDO,17,0,0,0,475,475,"199,000.00","415,000.00",88.40,,,https://teduh.kpkt.gov.my/project-swasta/8898-2,"(479, '8898-2')"
441,8 8 9 8 - 3 - T A M A N   M E L A T I   U T A M A,PLATINUM VICTORY SDN BHD.,8898,8898-4/02-2015/146,05 Feb 2010,04 Feb 2015,03-410 88 666,platinumvictory@hotmail.com,-,"8898-3,",SIAP DENGAN: CFO PENUH,8898-3/1697/2011(08),30 Aug 2010,29 Aug 2011,"RM 272,000.00",0.00mps,RUMAH PANGSA/KONDO,27,0,0,0,600,600,"272,000.00","145,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8898-3,"(480, '8898-3')"
442,8 8 9 8 - 4 - T A M A N   M E L A T I   U T A M A,PLATINUM VICTORY SDN BHD.,8898,8898-4/02-2015/146,05 Feb 2010,04 Feb 2015,03-410 88 666,platinumvictory@hotmail.com,-,"8898-4,",SIAP DENGAN: CCC PENUH,8898-4/2122/2012(10),20 Oct 2011,19 Oct 2012,"RM 303,000.00",0.00mps,RUMAH PANGSA/KONDO,30,0,0,0,700,700,"303,000.00","793,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8898-4,"(481, '8898-4')"
443,8 9 4 6 - 1 - D E S A   V I L L A S,MCL LAND (QUINN) SDN. BHD.,8946,8946/09-2027/1106(R),26 Sep 2022,25 Sep 2027,60341428888,chiulyn.tan@mclland.com.my,MCLLAND.COM,"8946-1,",SIAP DENGAN: CFO PENUH,8946-1/1049/2007(05),31 May 2006,30 May 2007,"RM 249,998.00",0.00mps,RUMAH PANGSA/KONDO,10,0,0,0,94,94,"249,998.00","599,998.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8946-1,"(482, '8946-1')"
444,8 9 4 6 - 2 - D E S A   P U T R A,MCL LAND (QUINN) SDN. BHD.,8946,8946/09-2027/1106(R),26 Sep 2022,25 Sep 2027,60341428888,chiulyn.tan@mclland.com.my,MCLLAND.COM,"8946-2,",SIAP DENGAN: CFO PENUH,8946-2/1069/2007(05),01 Jun 2006,31 May 2007,"RM 199,998.00",0.00mps,RUMAH PANGSA/KONDO,19,0,0,0,436,436,"199,998.00","299,998.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8946-2,"(483, '8946-2')"
445,8 9 4 6 - 3 - R E S I D E N S I   Q U I N N   W A N G S A   M A J U,MCL LAND (QUINN) SDN. BHD.,8946,8946/09-2027/1106(R),26 Sep 2022,25 Sep 2027,60341428888,chiulyn.tan@mclland.com.my,MCLLAND.COM,"8946-3,",SAKIT,8946-3/09-2024/1509(R)-(S),26 Sep 2023,25 Sep 2024,"RM 396,910.00",0.00mps - 76.00mps,PANGSAPURI SUITE,43,"2, 3, 4",2,0 - 76,361,2,"396,910.00","1,211,800.00",64.57,"[""3.198850, 101.738400""]",,https://teduh.kpkt.gov.my/project-swasta/8946-3,"(484, '8946-3')"
446,8 9 5 2 - 2 - K U A L A   L U M P U R   G O L F   &   C O U N T R Y   C L U B   B E R H A D,KUALA LUMPUR GOLF & COUNTRY CLUB BERHAD,8952,8952-2/02-2016/205,18 Feb 2011,17 Feb 2016,603-77269898,SHEREEN@BRUNSFIELD.COM,-,"8952-2,",SIAP DENGAN: CFO PENUH,8952-2/434/2012(03),04 Mar 2011,03 Mar 2012,"RM 4,373,358.00",0.00mps,RUMAH BANDAR,4,0,0,0,16,16,"7,613,288.00","7,975,825.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8952-2,"(485, '8952-2')"
447,8 9 5 2 - 2 - K U A L A   L U M P U R   G O L F   &   C O U N T R Y   C L U B   B E R H A D,KUALA LUMPUR GOLF & COUNTRY CLUB BERHAD,8952,8952-2/02-2016/205,18 Feb 2011,17 Feb 2016,603-77269898,SHEREEN@BRUNSFIELD.COM,-,"8952-2,",SIAP DENGAN: CFO PENUH,8952-2/434/2012(03),04 Mar 2011,03 Mar 2012,"RM 4,373,358.00",0.00mps,RUMAH TERES,3,0,0,0,112,112,"4,373,358.00","6,361,179.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/8952-2,"(485, '8952-2')"
448,9 1 1 2 - 4 - K O N D O M I N I U M   E S T E T,BON ESTATES SDN. BHD.,9112,9112/03-2025/0115(R),22 Mar 2022,21 Mar 2025,0376616222,salesadmin@bonestates.com,https://bonestates.com,"9112-4,",SIAP DENGAN: CCC PENUH,9112-4/03-2022/01630(P),22 Mar 2021,21 Mar 2022,"RM 1,946,500.00","2,346.00mps",RUMAH PANGSA/KONDO,46,0,0,"2,346",328,31,"1,946,500.00","6,064,100.00",100.00,"[""3.111606, 101.660702""]",,https://teduh.kpkt.gov.my/project-swasta/9112-4,"(486, '9112-4')"
449,9 1 8 0 - 1 - S I E R R A   S E P U T E H,UTAMA LODGE SDN. BHD.,9180,9180-4/02-2017/01303(L),27 Feb 2016,26 Feb 2017,-,-,WWW.shcsb.com.my,"9180-1,",SIAP DENGAN: CFO PENUH,9180-1/1054/2006(05),13 May 2005,12 May 2006,"RM 1,328,000.00",0.00mps,RUMAH SESEBUAH,2.5,0,0,0,4,4,"2,588,000.00","4,718,000.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9180-1,"(487, '9180-1')"
450,9 1 8 0 - 1 - S I E R R A   S E P U T E H,UTAMA LODGE SDN. BHD.,9180,9180-4/02-2017/01303(L),27 Feb 2016,26 Feb 2017,-,-,WWW.shcsb.com.my,"9180-1,",SIAP DENGAN: CFO PENUH,9180-1/1054/2006(05),13 May 2005,12 May 2006,"RM 1,328,000.00",0.00mps,RUMAH BERKEMBAR,2.5,0,0,0,54,54,"1,328,000.00","2,458,600.00",100.00,,,https://teduh.kpkt.gov.my/project-swasta/9180-1,"(487, '9180-1')"
