,Unnamed: 0,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Jenis Rumah,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Location,Address,Link,Website Location
341,341,8 8 0 9 - 2 8 - T A M A N   U T A M A   I N D A H   5,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-28,",SIAP DENGAN: CCC PENUH,8809-28/02-2020/01387(P),12 Feb 2019,11 Feb 2020,"RM 328,000.00","0.00mps - 2,490.00mps",RUMAH SESEBUAH,1.0,0,0,0,1,1,"445,000.00","445,000.00",100.0,"[""6.454979, 100.199604""]",,https://teduh.kpkt.gov.my/project-swasta/8809-28,"(113, '8809-28')"
342,342,8 8 0 9 - 2 8 - T A M A N   U T A M A   I N D A H   5,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-28,",SIAP DENGAN: CCC PENUH,8809-28/02-2020/01387(P),12 Feb 2019,11 Feb 2020,"RM 328,000.00","0.00mps - 2,490.00mps",RUMAH BERKEMBAR,1.0,0,0,"1,270",10,3,"328,000.00","418,000.00",100.0,"[""6.454979, 100.199604""]",,https://teduh.kpkt.gov.my/project-swasta/8809-28,"(113, '8809-28')"
343,343,8 8 0 9 - 4 - T A M A N   S E R I   P U L A I,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-4,",SIAP DENGAN: CCC PENUH,8809-4/1663/2006(07),14 Jul 2005,13 Jul 2006,"RM 98,580.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,4,4,"138,640.00","148,140.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-4,"(114, '8809-4')"
344,344,8 8 0 9 - 4 - T A M A N   S E R I   P U L A I,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-4,",SIAP DENGAN: CCC PENUH,8809-4/1663/2006(07),14 Jul 2005,13 Jul 2006,"RM 98,580.00",0.00mps,RUMAH TERES,1.0,0,0,0,26,26,"98,580.00","151,020.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-4,"(114, '8809-4')"
345,345,8 8 0 9 - 6 - T A M A N   S E R I   P U L A I,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-6,",SIAP DENGAN: CFO PENUH,8809-6/1405/2007(07),17 Jul 2006,16 Jul 2007,"RM 102,660.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,4,4,"172,700.00","172,700.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-6,"(115, '8809-6')"
346,346,8 8 0 9 - 6 - T A M A N   S E R I   P U L A I,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-6,",SIAP DENGAN: CFO PENUH,8809-6/1405/2007(07),17 Jul 2006,16 Jul 2007,"RM 102,660.00",0.00mps,RUMAH TERES,1.0,0,0,0,24,24,"102,660.00","103,590.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-6,"(115, '8809-6')"
347,347,8 8 0 9 - 7 - T A M A N   S A N T A N   I N D A H,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-7,",SIAP DENGAN: CFO PENUH,8809-7/265/2009(02),15 Feb 2008,14 Feb 2009,"RM 105,500.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,28,28,"105,500.00","137,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-7,"(116, '8809-7')"
348,348,8 8 0 9 - 7 - T A M A N   S A N T A N   I N D A H,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-7,",SIAP DENGAN: CFO PENUH,8809-7/265/2009(02),15 Feb 2008,14 Feb 2009,"RM 105,500.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,2,2,"188,000.00","188,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-7,"(116, '8809-7')"
349,349,8 8 0 9 - 8 - T A M A N   F I R D A U S,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-8,",SIAP DENGAN: CFO PENUH,8809-8/697/2008(03),29 Mar 2007,28 Mar 2008,"RM 154,860.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"185,000.00","185,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-8,"(117, '8809-8')"
350,350,8 8 0 9 - 8 - T A M A N   F I R D A U S,NEPTA DEVELOPMENT SDN. BHD.,8809,8809/02-2026/1075(R),12 Feb 2020,11 Feb 2026,049770775,nepta@ymail.com,-,"8809-8,",SIAP DENGAN: CFO PENUH,8809-8/697/2008(03),29 Mar 2007,28 Mar 2008,"RM 154,860.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,10,10,"154,860.00","162,870.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8809-8,"(117, '8809-8')"
351,351,8 8 7 4 - 3 - T A M A N   P A U N   I N D A H,PAGARBUDI (M) SDN. BHD.,8874,8874/11-2028/1281(R),12 Nov 2023,11 Nov 2028,-,-,-,"8874-3,",SIAP DENGAN: CFO PENUH,8874-3/773/2012(04),15 Apr 2011,14 Apr 2012,"RM 122,300.00",0.00mps,RUMAH TERES,2.0,0,0,0,20,20,"178,800.00","248,800.00",71.4,,,https://teduh.kpkt.gov.my/project-swasta/8874-3,"(118, '8874-3')"
352,352,8 8 7 4 - 3 - T A M A N   P A U N   I N D A H,PAGARBUDI (M) SDN. BHD.,8874,8874/11-2028/1281(R),12 Nov 2023,11 Nov 2028,-,-,-,"8874-3,",SIAP DENGAN: CFO PENUH,8874-3/773/2012(04),15 Apr 2011,14 Apr 2012,"RM 122,300.00",0.00mps,RUMAH TERES,1.0,0,0,0,78,78,"122,300.00","178,800.00",87.5,,,https://teduh.kpkt.gov.my/project-swasta/8874-3,"(118, '8874-3')"
353,353,8 8 9 1 - 2 - T A M A N   M A S   M U D A,F.H. CONSTRUCTION & DEVT. SDN. BHD.,8891,8891-4/08-2015/02121(L),15 Aug 2014,14 Aug 2015,-,-,-,"8891-2,",SIAP DENGAN: CFO PENUH,8891-2/633/2007(04),03 Apr 2006,02 Apr 2007,"RM 97,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,22,22,"97,000.00","139,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8891-2,"(119, '8891-2')"
354,354,8 8 9 1 - 3 - T A M A N   M A S   M U D A,F.H. CONSTRUCTION & DEVT. SDN. BHD.,8891,8891-4/08-2015/02121(L),15 Aug 2014,14 Aug 2015,-,-,-,"8891-3,",SIAP DENGAN: CFO PENUH,8891-3/470/2009(03),17 Mar 2008,16 Mar 2009,"RM 109,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,26,26,"109,000.00","139,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8891-3,"(120, '8891-3')"
355,355,8 8 9 1 - 3 - T A M A N   M A S   M U D A,F.H. CONSTRUCTION & DEVT. SDN. BHD.,8891,8891-4/08-2015/02121(L),15 Aug 2014,14 Aug 2015,-,-,-,"8891-3,",SIAP DENGAN: CFO PENUH,8891-3/470/2009(03),17 Mar 2008,16 Mar 2009,"RM 109,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,4,4,"165,000.00","165,000.00",95.0,,,https://teduh.kpkt.gov.my/project-swasta/8891-3,"(120, '8891-3')"
356,356,8 8 9 1 - 4 - T A M A N   G U A R   H A L B A N,F.H. CONSTRUCTION & DEVT. SDN. BHD.,8891,8891-4/08-2015/02121(L),15 Aug 2014,14 Aug 2015,-,-,-,"8891-4,",SIAP DENGAN: CCC PENUH,8891-4/08-2015/02121(P),15 Aug 2014,14 Aug 2015,"RM 199,000.00",87.60mps - 96.00mps,RUMAH BERKEMBAR,1.0,0,0,88,18,0,"199,000.00","230,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8891-4,"(121, '8891-4')"
357,357,8 8 9 1 - 4 - T A M A N   G U A R   H A L B A N,F.H. CONSTRUCTION & DEVT. SDN. BHD.,8891,8891-4/08-2015/02121(L),15 Aug 2014,14 Aug 2015,-,-,-,"8891-4,",SIAP DENGAN: CCC PENUH,8891-4/08-2015/02121(P),15 Aug 2014,14 Aug 2015,"RM 199,000.00",87.60mps - 96.00mps,RUMAH SESEBUAH,1.0,0,0,96,5,0,"299,000.00","400,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8891-4,"(121, '8891-4')"
358,358,8 8 9 1 - 4 - T A M A N   G U A R   H A L B A N,F.H. CONSTRUCTION & DEVT. SDN. BHD.,8891,8891-4/08-2015/02121(L),15 Aug 2014,14 Aug 2015,-,-,-,"8891-4,",SIAP DENGAN: CCC PENUH,8891-4/08-2015/02121(P),15 Aug 2014,14 Aug 2015,"RM 199,000.00",87.60mps - 96.00mps,RUMAH BERKEMBAR,1.0,0,0,88,6,0,"230,000.00","259,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/8891-4,"(121, '8891-4')"
359,359,9 3 1 1 - 4 - T A M A N   S E R I   B A Y U,GLOMAJU (M) SDN. BHD.,9311,9311/04-2026/0667(R),17 Apr 2023,16 Apr 2026,-,jubrinconbina@gmail.com,-,"9311-4,",SIAP DENGAN: CCC PENUH,9311-4/1253/2012(06),15 Jun 2011,14 Jun 2012,"RM 127,000.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,2,2,"230,000.00","251,740.00",89.5,,,https://teduh.kpkt.gov.my/project-swasta/9311-4,"(122, '9311-4')"
360,360,9 3 1 1 - 4 - T A M A N   S E R I   B A Y U,GLOMAJU (M) SDN. BHD.,9311,9311/04-2026/0667(R),17 Apr 2023,16 Apr 2026,-,jubrinconbina@gmail.com,-,"9311-4,",SIAP DENGAN: CCC PENUH,9311-4/1253/2012(06),15 Jun 2011,14 Jun 2012,"RM 127,000.00",0.00mps,RUMAH TERES,1.0,0,0,0,50,50,"127,000.00","164,040.00",89.5,,,https://teduh.kpkt.gov.my/project-swasta/9311-4,"(122, '9311-4')"
361,361,9 3 1 1 - 4 - T A M A N   S E R I   B A Y U,GLOMAJU (M) SDN. BHD.,9311,9311/04-2026/0667(R),17 Apr 2023,16 Apr 2026,-,jubrinconbina@gmail.com,-,"9311-4,",SIAP DENGAN: CCC PENUH,9311-4/1253/2012(06),15 Jun 2011,14 Jun 2012,"RM 127,000.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,20,20,"173,000.00","194,940.00",89.5,,,https://teduh.kpkt.gov.my/project-swasta/9311-4,"(122, '9311-4')"
362,362,9 3 1 1 - 6 - T A M A N   R I A   B I N T O N G,GLOMAJU (M) SDN. BHD.,9311,9311/04-2026/0667(R),17 Apr 2023,16 Apr 2026,-,jubrinconbina@gmail.com,-,"9311-6,",SIAP DENGAN: CCC PENUH,9311-6/06-2015/0199(P),14 Jun 2013,13 Jun 2015,"RM 240,000.00",0.00mps - 94.00mps,RUMAH BERKEMBAR,1.0,0,0,94,12,1,"240,000.00","380,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9311-6,"(123, '9311-6')"
363,363,9 3 1 1 - 6 - T A M A N   R I A   B I N T O N G,GLOMAJU (M) SDN. BHD.,9311,9311/04-2026/0667(R),17 Apr 2023,16 Apr 2026,-,jubrinconbina@gmail.com,-,"9311-6,",SIAP DENGAN: CCC PENUH,9311-6/06-2015/0199(P),14 Jun 2013,13 Jun 2015,"RM 240,000.00",0.00mps - 94.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,1,"420,000.00","420,000.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9311-6,"(123, '9311-6')"
364,364,9 3 1 1 - 7 - T A M A N   S E B E R A N G   P E R M A I,GLOMAJU (M) SDN. BHD.,9311,9311/04-2026/0667(R),17 Apr 2023,16 Apr 2026,-,jubrinconbina@gmail.com,-,"9311-7,",SIAP DENGAN: CCC PENUH,9311-7/04-2016/0334(P),12 Apr 2014,11 Apr 2016,"RM 277,500.00",425.00mps,RUMAH BERKEMBAR,1.0,0,0,425,24,8,"277,500.00","325,860.00",100.0,"[""6.408880, 100.132490""]",,https://teduh.kpkt.gov.my/project-swasta/9311-7,"(124, '9311-7')"
365,365,9 5 8 5 - 9 - T A M A N   B U K I T   K A Y A N G A N,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-9,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 198,888.00",0.00mps,RUMAH SESEBUAH,1.0,0,0,0,1,0,"488,888.00","488,888.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9585-9,"(125, '9585-9')"
366,366,9 5 8 5 - 9 - T A M A N   B U K I T   K A Y A N G A N,PEMBINAAN REMAHIR SDN. BHD.,9585,9585/10-2025/1133(R),03 Oct 2022,02 Oct 2025,-,-,-,"9585-9,",SIAP DENGAN: CCC PENUH,-,-,-,"RM 198,888.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,36,0,"198,888.00","248,778.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9585-9,"(125, '9585-9')"
367,367,9 8 3 5 - 1 - T A M A N   M A S P U T R A,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-1,",SIAP DENGAN: CFO PENUH,9835-1/480/2007(03),13 Mar 2006,12 Mar 2007,"RM 137,190.00",0.00mps,RUMAH BERKEMBAR,1.0,0,0,0,12,12,"137,190.00","165,090.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9835-1,"(126, '9835-1')"
368,368,9 8 3 5 - 2 - T A M A N   B E H O R   T E M A K   J A Y A,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-2,",SIAP DENGAN: CFO PENUH,9835-2/464/2010(03),06 Mar 2009,05 Mar 2010,"RM 172,400.00",0.00mps,RUMAH TERES,2.0,0,0,0,21,21,"172,400.00","216,300.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9835-2,"(127, '9835-2')"
369,369,9 8 3 5 - 3 - T A M A N   U T A M A   I N D A H,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-3,",SIAP DENGAN: CCC PENUH,9835-3/2754/2012(12),22 Dec 2011,21 Dec 2012,"RM 251,080.00","1,316.00mps - 1,400.00mps",RUMAH BERKEMBAR,1.0,0,0,"1,316",8,1,"251,080.00","307,070.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9835-3,"(128, '9835-3')"
370,370,9 8 3 5 - 3 - T A M A N   U T A M A   I N D A H,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-3,",SIAP DENGAN: CCC PENUH,9835-3/2754/2012(12),22 Dec 2011,21 Dec 2012,"RM 251,080.00","1,316.00mps - 1,400.00mps",RUMAH SESEBUAH,1.0,0,0,"1,400",3,0,"290,330.00","311,270.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9835-3,"(128, '9835-3')"
371,371,9 8 3 5 - 4 - T A M A N   S E R I   P U L A I,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-4,",SIAP DENGAN: CCC PENUH,9835-4/2635/2012(12),09 Dec 2011,08 Dec 2012,"RM 177,500.00",0.00mps - 122.25mps,RUMAH BERKEMBAR,1.0,0,0,0,2,0,"242,210.00","245,510.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9835-4,"(129, '9835-4')"
372,372,9 8 3 5 - 4 - T A M A N   S E R I   P U L A I,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-4,",SIAP DENGAN: CCC PENUH,9835-4/2635/2012(12),09 Dec 2011,08 Dec 2012,"RM 177,500.00",0.00mps - 122.25mps,RUMAH TERES,1.0,0,0,108,18,0,"177,500.00","268,380.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9835-4,"(129, '9835-4')"
373,373,9 8 3 5 - 4 - T A M A N   S E R I   P U L A I,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-4,",SIAP DENGAN: CCC PENUH,9835-4/2635/2012(12),09 Dec 2011,08 Dec 2012,"RM 177,500.00",0.00mps - 122.25mps,RUMAH SESEBUAH,1.0,0,0,122,1,0,"292,920.00","292,920.00",100.0,,,https://teduh.kpkt.gov.my/project-swasta/9835-4,"(129, '9835-4')"
374,374,9 8 3 5 - 6 - T A M A N   U T A M A   J A Y A,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-6,",BERJALAN LANCAR,9835-6/02-2024/1146(R)-(L),03 Feb 2023,02 Feb 2024,"RM 345,000.00",119.00mps - 196.00mps,RUMAH BERKEMBAR,1.0,0,0,119 - 127,10,3,"345,000.00","420,000.00",87.5,"[""6.454365, 100.198618""]",,https://teduh.kpkt.gov.my/project-swasta/9835-6,"(139, '9835-6')"
375,375,9 8 3 5 - 6 - T A M A N   U T A M A   J A Y A,MEDAN USAHA DEVELOPMENT SDN. BHD.,9835,9835/02-2026/0531(A),03 Feb 2023,02 Feb 2026,049770772,nepta@ymail.com,-,"9835-6,",BERJALAN LANCAR,9835-6/02-2024/1146(R)-(L),03 Feb 2023,02 Feb 2024,"RM 345,000.00",119.00mps - 196.00mps,RUMAH TERES,2.0,0,0,189 - 196,15,2,"345,000.00","430,000.00",87.5,"[""6.454365, 100.198618""]",,https://teduh.kpkt.gov.my/project-swasta/9835-6,"(139, '9835-6')"
