,index,Nama Pemaju,Kod Pemaju,No. Lesen,Tarikh Mula Lesen,Tarikh Tamat Lesen,No. Telefon,Emel,Laman Web,Kod Pemajuan,Status Projek (Keseluruhan),No. Permit,Tarikh Mula Permit,Tarikh Tamat Permit,Harga Bermula,Keluasan,Bil. Tingkat,Bil. Bilik,Bil. Tandas,Keluasan Binaan (mps),Bil. Unit,Anggaran Baki Unit,Harga Minimum (RM),Harga Maksimum (RM),Peratus Sebenar %,Status Projek,Location,Address,Link,Website Location
1081,3 6 2 - 6 - T A M A N   D A I M A N   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-6,",SIAP DENGAN: CCC PENUH,362-6/09-2018/02444(P),27 Sep 2017,26 Sep 2018,"RM 579,800.00",222mps - 289mps,2,0,0,222,16,2,"579,800.00","1,090,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.713239, 103.893893""]",,https://teduh.kpkt.gov.my/project-swasta/362-6,"24, 9, 0"
1082,3 6 2 - 6 - T A M A N   D A I M A N   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-6,",SIAP DENGAN: CCC PENUH,362-6/09-2018/02444(P),27 Sep 2017,26 Sep 2018,"RM 579,800.00",222mps - 289mps,2,0,0,229,32,11,"599,800.00","1,108,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.713239, 103.893893""]",,https://teduh.kpkt.gov.my/project-swasta/362-6,"24, 9, 0"
1083,3 6 2 - 7 - T A M A N   D A I M A N   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-7,",SIAP DENGAN: CCC PENUH,362-7/05-2018/0365(P),25 May 2016,24 May 2018,"RM 388,800.00",157mps,2,0,0,157,24,3,"388,800.00","549,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.712715, 103.894606""]",,https://teduh.kpkt.gov.my/project-swasta/362-7,"25, 9, 0"
1084,3 6 2 - 7 - T A M A N   D A I M A N   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-7,",SIAP DENGAN: CCC PENUH,362-7/05-2018/0365(P),25 May 2016,24 May 2018,"RM 388,800.00",157mps,2,0,0,157,24,0,"388,800.00","747,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.712715, 103.894606""]",,https://teduh.kpkt.gov.my/project-swasta/362-7,"25, 9, 0"
1085,3 6 2 - 8 - T A M A N   J O H O R   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-8,",SIAP DENGAN: CCC PENUH,362-8/03-2019/0157(P),02 Mar 2017,01 Mar 2019,"RM 438,800.00",157mps,2,0,0,157,40,15,"438,800.00","886,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.712695, 103.894077""]",,https://teduh.kpkt.gov.my/project-swasta/362-8,"1, 10, 0"
1086,3 6 2 - 8 - T A M A N   J O H O R   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-8,",SIAP DENGAN: CCC PENUH,362-8/03-2019/0157(P),02 Mar 2017,01 Mar 2019,"RM 438,800.00",157mps,2,0,0,157,29,15,"438,800.00","698,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.712695, 103.894077""]",,https://teduh.kpkt.gov.my/project-swasta/362-8,"1, 10, 0"
1087,3 6 2 - 9 - T A M A N   D A I M A N   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-9,",SIAP DENGAN: CCC PENUH,362-9/03-2020/0271(P),16 Mar 2018,15 Mar 2020,"RM 568,800.00",205mps - 212mps,2,0,0,212,23,12,"588,800.00","839,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.713863, 103.889961""]",,https://teduh.kpkt.gov.my/project-swasta/362-9,"2, 10, 0"
1088,3 6 2 - 9 - T A M A N   D A I M A N   J A Y A,DAIMAN DEVELOPMENT BHD.,362,362/10-2027/1460(A),01 Nov 2022,31 Oct 2027,072255888,daiman@daiman.com.my,daiman.com.my,"362-9,",SIAP DENGAN: CCC PENUH,362-9/03-2020/0271(P),16 Mar 2018,15 Mar 2020,"RM 568,800.00",205mps - 212mps,2,0,0,205,39,19,"568,800.00","954,800.00",100.00,SIAP DENGAN: CCC PENUH,"[""1.713863, 103.889961""]",,https://teduh.kpkt.gov.my/project-swasta/362-9,"2, 10, 0"
1089,3 7 - 1 - B A N D A R   B A R U   S E R I   P E T A L I N G,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-1,",SIAP DENGAN: CFO PENUH,37-1/959/2009(05),20 May 2008,19 May 2009,"RM 350,000.00",0mps,2,0,0,0,140,140,"850,000.00","1,478,000.00",100.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/37-1,"21, 2, 0"
1090,3 7 - 1 - B A N D A R   B A R U   S E R I   P E T A L I N G,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-1,",SIAP DENGAN: CFO PENUH,37-1/959/2009(05),20 May 2008,19 May 2009,"RM 350,000.00",0mps,2,0,0,0,30,30,"470,000.00","773,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/37-1,"21, 2, 0"
1091,3 7 - 1 - B A N D A R   B A R U   S E R I   P E T A L I N G,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-1,",SIAP DENGAN: CFO PENUH,37-1/959/2009(05),20 May 2008,19 May 2009,"RM 350,000.00",0mps,2.5,0,0,0,44,44,"520,000.00","698,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/37-1,"21, 2, 0"
1092,3 7 - 1 - B A N D A R   B A R U   S E R I   P E T A L I N G,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-1,",SIAP DENGAN: CFO PENUH,37-1/959/2009(05),20 May 2008,19 May 2009,"RM 350,000.00",0mps,2.5,0,0,0,231,231,"398,000.00","625,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/37-1,"21, 2, 0"
1093,3 7 - 1 - B A N D A R   B A R U   S E R I   P E T A L I N G,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-1,",SIAP DENGAN: CFO PENUH,37-1/959/2009(05),20 May 2008,19 May 2009,"RM 350,000.00",0mps,2,0,0,0,52,52,"720,000.00","1,336,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/37-1,"21, 2, 0"
1094,3 7 - 1 - B A N D A R   B A R U   S E R I   P E T A L I N G,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-1,",SIAP DENGAN: CFO PENUH,37-1/959/2009(05),20 May 2008,19 May 2009,"RM 350,000.00",0mps,2,0,0,0,153,153,"350,000.00","598,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/37-1,"21, 2, 0"
1095,3 7 - 2 - T A M A N   I N D A H   K E L A N G,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-2,",-,37/436/1985(07),16 Jul 1984,15 Jul 1985,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/37-2,"22, 2, 0"
1096,3 7 - 3 - P G B   P L A Z A   -   C I T Y   A P A R T M E N T,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-3,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/37-3,"23, 2, 0"
1097,3 7 - 4 - B A N D A R   B A R U   S E R I   P E T A L I N G   -   Z O N E   K,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-4,",SIAP DENGAN: CCC PENUH,37-4/10-2014/0536(P),27 Oct 2013,26 Oct 2014,"RM 621,888.00",0mps,11,0,0,0,156,35,"621,888.00","1,685,888.00",100.00,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/37-4,"24, 2, 0"
1098,3 7 - 5 - B A N D A R   B A R U   S E R I   P E T A L I N G   F A S A   Z O N E   P 3 ( R E S I D E N S I   R I M B U N A N ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-5,",SIAP DENGAN: CCC PENUH,37-5/04-2021/01682(P),07 Apr 2020,06 Apr 2021,"RM 297,888.00",77mps,20,0,0,77,272,0,"297,888.00","297,888.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.065554, 101.683213""]",,https://teduh.kpkt.gov.my/project-swasta/37-5,"25, 2, 0"
1099,3 7 - 6 - S E T I A   W A R I S A N   T R O P I K A,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-6,",SIAP DENGAN: CCC PENUH,37-6/10-2023/0507(R)-(S),16 Oct 2022,15 Oct 2023,"RM 656,000.00",0mps - 170mps,2,4,3,0 - 170,187,2,"656,000.00","1,302,500.00",100.00,SIAP DENGAN: CCC PENUH,"[""2.817292, 101.707997""]",,https://teduh.kpkt.gov.my/project-swasta/37-6,"1, 3, 0"
1100,3 7 - 7 - S E T I A   W A R I S A N   T R O P I K A,PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-7,",BERJALAN LANCAR,37-7/12-2024/1629(R)-(S),06 Dec 2023,05 Dec 2024,"RM 768,240.00",0mps - 205mps,2,"3, 4","4, 5",0 - 205,135,18,"768,240.00","1,888,750.00",90.46,BERJALAN LANCAR,"[""2.813939, 101.707383""]",,https://teduh.kpkt.gov.my/project-swasta/37-7,"2, 3, 0"
1101,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,1,1,"976,250.00","976,250.00",70.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1102,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,5,5,"1,116,250.00","1,132,500.00",20.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1103,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,5,5,"1,163,750.00","1,196,250.00",20.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1104,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,49,49,"990,000.00","990,000.00",20.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1105,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,1,1,"1,805,000.00","1,805,000.00",70.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1106,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,51,51,"976,250.00","976,250.00",20.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1107,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,3,3,"1,367,500.00","1,415,000.00",20.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1108,3 7 - 8 - S E T I A   W A R I S A N   T R O P I K A   ( P H A S E   3 A ),PETALING GARDEN SDN. BHD.,37,37/12-2027/1387(A),06 Dec 2022,05 Dec 2027,0387062552,valli.m@spsetia.com,https://spsetia.com/en-us/property/malaysia-(central)/sepang/setia-warisan-tropika/home,"37-8,",BERJALAN LANCAR,37-8/02-2026/0187(N)-(S),23 Feb 2023,22 Feb 2026,"RM 976,250.00",0mps,2,0,0,0,2,2,"1,316,250.00","1,332,500.00",20.00,BERJALAN LANCAR,"[""2.815509, 101.710784""]",,https://teduh.kpkt.gov.my/project-swasta/37-8,"3, 3, 0"
1109,4 3 9 - 1 - T A M A N   P E N I N S U L A R   J A Y A,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-1,",-,439/442/1993(04),22 Apr 1992,21 Apr 1993,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-1,"6, 10, 0"
1110,4 3 9 - 1 0 - T A M A N   A M A N,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-10,",-,439/992/1994(09),14 Sep 1993,13 Sep 1994,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-10,"15, 10, 0"
1111,4 3 9 - 1 1 - X X X,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-11,",-,439/1331/1997(11),14 Nov 1996,13 Nov 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-11,"16, 10, 0"
1112,4 3 9 - 1 2 - T A M A N   F A I R M O U N T,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-12,",-,439/1724/2001(10),06 Oct 2000,05 Oct 2001,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-12,"17, 10, 0"
1113,4 3 9 - 1 3 - T A M A N   B A N D A R,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-13,",-,439/1288/1997(11),06 Nov 1996,05 Nov 1997,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-13,"18, 10, 0"
1114,4 3 9 - 1 4 - T A M A N   A I R   P U T I H,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-14,",-,439/1590/1998(11),26 Nov 1997,25 Nov 1998,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-14,"19, 10, 0"
1115,4 3 9 - 1 5 - T A M A N   B A N D A R   I I,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-15,",-,439/484/2002(03),27 Mar 2001,26 Mar 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-15,"20, 10, 0"
1116,4 3 9 - 1 6 - T A M A N   F A I R M O N T   F A S A   I I,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-16,",-,439/548/2000(04),24 Apr 1999,23 Apr 2000,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-16,"21, 10, 0"
1117,4 3 9 - 1 7 - T A M A N   S E K I L A U,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-17,",-,439/1917/2002(10),09 Oct 2001,08 Oct 2002,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-17,"22, 10, 0"
1118,4 3 9 - 1 8 - T A M A N   B A N D A R   3,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-18,",-,439-18/929/2004(05),16 May 2003,15 May 2004,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-18,"23, 10, 0"
1119,4 3 9 - 1 9 - T A M A N     M E L A W A R     1 1,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-19,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 35,000.00",0mps,1,0,0,0,16,16,"150,000.00","200,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/439-19,"24, 10, 0"
1120,4 3 9 - 1 9 - T A M A N     M E L A W A R     1 1,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-19,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 35,000.00",0mps,1,0,0,0,6,6,"35,000.00","40,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/439-19,"24, 10, 0"
1121,4 3 9 - 1 9 - T A M A N     M E L A W A R     1 1,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-19,",PERMIT TELAH DIBATALKAN,-,-,-,"RM 35,000.00",0mps,1,0,0,0,6,6,"60,000.00","65,000.00",0.00,BELUM MULA,,,https://teduh.kpkt.gov.my/project-swasta/439-19,"24, 10, 0"
1122,4 3 9 - 2 - T A M A N   G E M B I R A,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-2,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-2,"7, 10, 0"
1123,4 3 9 - 2 0 - T A M A N   T I M O R,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-20,",SIAP DENGAN: CFO PENUH,439-20/2109/2008(01),27 Sep 2007,09 Jan 2008,"RM 98,800.00",0mps,1,0,0,0,15,15,"98,800.00","188,000.00",95.00,SIAP DENGAN: CFO PENUH,,,https://teduh.kpkt.gov.my/project-swasta/439-20,"25, 10, 0"
1124,4 3 9 - 2 1 - T A M A N   T I M U R   P E R M A I,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-21,",SIAP DENGAN: CCC PENUH,439-21/1041/2012(06),26 Jun 2011,25 Jun 2012,"RM 138,000.00",0mps,1,0,0,0,25,25,"138,000.00","178,000.00",91.50,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/439-21,"1, 11, 0"
1125,4 3 9 - 2 2 - T A M A N   P E R M A T A N G   B A D A K   M A J U,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-22,",SIAP DENGAN: CCC PENUH,439-22/2136/2012(06),17 Oct 2011,17 Jun 2012,"RM 139,770.00",0mps,1,0,0,0,15,15,"139,770.00","183,510.00",86.50,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/439-22,"2, 11, 0"
1126,4 3 9 - 2 2 - T A M A N   P E R M A T A N G   B A D A K   M A J U,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-22,",SIAP DENGAN: CCC PENUH,439-22/2136/2012(06),17 Oct 2011,17 Jun 2012,"RM 139,770.00",0mps,1,0,0,0,13,13,"167,930.00","168,930.00",86.50,SIAP DENGAN: CCC PENUH,,,https://teduh.kpkt.gov.my/project-swasta/439-22,"2, 11, 0"
1127,4 3 9 - 2 3 - T A M A N   B U K I T   K U A N G   P E R M A I,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-23,",PERMIT TELAH DIBATALKAN,439-23/06-2018/01593(P),15 Jun 2017,14 Jun 2018,"RM 378,000.00",0mps,1,0,0,0,8,8,"378,000.00","418,000.00",0.00,BELUM MULA,"[""4.287256, 103.462738""]",,https://teduh.kpkt.gov.my/project-swasta/439-23,"3, 11, 0"
1128,4 3 9 - 2 4 - S H A R I K A T   P E R U M A H A N   P A C I F I C   S D N   B H D,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-24,",SIAP DENGAN: CCC PENUH,439-24/10-2024/0015(R)-(L),13 Oct 2018,12 Oct 2024,"RM 223,200.00","121mps - 1,300mps",1,0,0,"121 - 1,300",27,2,"223,200.00","389,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.762546, 103.214264""]",,https://teduh.kpkt.gov.my/project-swasta/439-24,"4, 11, 0"
1129,4 3 9 - 2 5 - S H A R I K A T   P E R U M A H A N   P A C I F I C   S D N   B H D,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-25,",PERMIT TELAH DIBATALKAN,439-25/07-2018/01938(P),24 Jul 2017,23 Jul 2018,"RM 450,880.00",0mps,2,0,0,0,30,30,"450,880.00","560,300.00",0.00,BELUM MULA,"[""3.472925, 101.971477""]",,https://teduh.kpkt.gov.my/project-swasta/439-25,"5, 11, 0"
1130,4 3 9 - 2 6 - T A M A N   M E L E W A R   2,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-26,",SIAP DENGAN: CCC PENUH,439-26/07-2017/0672(P),30 Jul 2015,29 Jul 2017,"RM 386,100.00",87mps,2,0,0,87,12,0,"386,100.00","410,000.00",100.00,SIAP DENGAN: CCC PENUH,"[""3.811145, 101.933859""]",,https://teduh.kpkt.gov.my/project-swasta/439-26,"6, 11, 0"
1131,4 3 9 - 3 - T A M A N   E A S T   C O A S T   J A Y A,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-3,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-3,"8, 10, 0"
1132,4 3 9 - 4 - L O T   4 5 5 0,SHARIKAT PERUMAHAN PACIFIC SDN. BHD.,439,439/09-2025/1097(R),01 Oct 2021,30 Sep 2025,-,-,-,"439-4,",-,-,-,-,RM 0.00,0mps,,,,,,,,,,,,,https://teduh.kpkt.gov.my/project-swasta/439-4,"9, 10, 0"
